project_code;deployment_id;class;order;family;genus;species;common_name;start_time;group_size;check;scientific_name;spanish_common_name;longitude;latitude;start_date;end_date;location_name;ecosystem_short;n_images;Date;Time;delta.time.secs;delta.time.mins;delta.time.hours;delta.time.days
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-07-17 18:43;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-07-17;18:43:00;104160;1736;28.9;1.2
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-07-19 17:59;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-07-19;17:59:00;170160;2836;47.3;2
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-07-20 18:26;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-07-20;18:26:00;88020;1467;24.4;1
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-07-23 09:01;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-07-23;09:01:00;225300;3755;62.6;2.6
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-07-24 08:58;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-07-24;08:58:00;86220;1437;24;1
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-07-25 09:13;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-07-25;09:13:00;87300;1455;24.2;1
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-07-25 19:12;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-07-25;19:12:00;35940;599;10;0.4
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-07-27 09:03;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-07-27;09:03:00;136260;2271;37.9;1.6
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-07-28 19:25;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-07-28;19:25:00;123720;2062;34.4;1.4
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-07-29 10:47;3;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-07-29;10:47:00;55320;922;15.4;0.6
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-07-29 19:05;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-07-29;19:05:00;29880;498;8.3;0.3
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-07-30 18:42;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-07-30;18:42:00;85020;1417;23.6;1
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-08-01 13:43;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-01;13:43:00;154860;2581;43;1.8
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-08-02 10:26;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-02;10:26:00;74580;1243;20.7;0.9
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-08-03 08:15;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-03;08:15:00;78540;1309;21.8;0.9
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-08-05 08:40;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-05;08:40:00;174300;2905;48.4;2
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-08-06 15:33;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-06;15:33:00;111180;1853;30.9;1.3
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-08-07 09:11;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-07;09:11:00;63480;1058;17.6;0.7
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-08-09 16:40;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-09;16:40:00;199740;3329;55.5;2.3
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-08-09 18:07;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-09;18:07:00;5220;87;1.4;0.1
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-08-10 08:17;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-10;08:17:00;51000;850;14.2;0.6
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-08-13 10:04;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-13;10:04:00;265620;4427;73.8;3.1
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-08-13 17:49;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-13;17:49:00;27900;465;7.8;0.3
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-08-15 18:10;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-15;18:10:00;174060;2901;48.4;2
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-08-16 15:28;2;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-16;15:28:00;76680;1278;21.3;0.9
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-08-16 17:55;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-16;17:55:00;8820;147;2.5;0.1
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-08-17 16:30;2;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;2;2023-08-17;16:30:00;81300;1355;22.6;0.9
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-08-19 11:36;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-19;11:36:00;155160;2586;43.1;1.8
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-08-20 13:14;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-20;13:14:00;92280;1538;25.6;1.1
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-08-20 17:57;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-20;17:57:00;16980;283;4.7;0.2
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-08-22 17:43;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-22;17:43:00;171960;2866;47.8;2
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-08-23 16:21;2;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-23;16:21:00;81480;1358;22.6;0.9
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-08-23 17:24;2;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-23;17:24:00;3780;63;1;0
FAZ;FAZ002;Mammalia;Rodentia;Dasyproctidae;Dasyprocta;fuliginosa;Black Agouti;2023-08-24 18:25;1;2;Dasyprocta fuliginosa;agutí negro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-24;18:25:00;90060;1501;25;1
FAZ;FAZ002;Mammalia;Rodentia;Sciuridae;Hadrosciurus;igniventris;Northern Amazon Red Squirrel;2023-03-24 08:23;1;1;Hadrosciurus igniventris;ardilla amazonica;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-03-24;08:23:00;0;0;0;0
FAZ;FAZ002;Mammalia;Rodentia;Sciuridae;Hadrosciurus;igniventris;Northern Amazon Red Squirrel;2023-04-14 07:58;1;1;Hadrosciurus igniventris;ardilla amazonica;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-04-14;07:58:00;1812900;30215;503.6;21
FAZ;FAZ002;Mammalia;Rodentia;Sciuridae;Hadrosciurus;igniventris;Northern Amazon Red Squirrel;2023-05-19 08:07;3;1;Hadrosciurus igniventris;ardilla amazonica;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-05-19;08:07:00;3024540;50409;840.1;35
FAZ;FAZ002;Mammalia;Rodentia;Sciuridae;Hadrosciurus;igniventris;Northern Amazon Red Squirrel;2023-05-19 09:28;1;1;Hadrosciurus igniventris;ardilla amazonica;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-05-19;09:28:00;4860;81;1.4;0.1
FAZ;FAZ002;Mammalia;Rodentia;Sciuridae;Hadrosciurus;igniventris;Northern Amazon Red Squirrel;2023-05-22 07:09;1;1;Hadrosciurus igniventris;ardilla amazonica;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-05-22;07:09:00;250860;4181;69.7;2.9
FAZ;FAZ002;Mammalia;Rodentia;Sciuridae;Hadrosciurus;igniventris;Northern Amazon Red Squirrel;2023-06-01 08:55;1;2;Hadrosciurus igniventris;ardilla amazonica;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-06-01;08:55:00;870360;14506;241.8;10.1
FAZ;FAZ002;Mammalia;Rodentia;Sciuridae;Hadrosciurus;igniventris;Northern Amazon Red Squirrel;2023-06-01 17:12;1;2;Hadrosciurus igniventris;ardilla amazonica;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-06-01;17:12:00;29820;497;8.3;0.3
FAZ;FAZ002;Mammalia;Rodentia;Sciuridae;Hadrosciurus;igniventris;Northern Amazon Red Squirrel;2023-06-03 07:39;1;2;Hadrosciurus igniventris;ardilla amazonica;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-06-03;07:39:00;138420;2307;38.5;1.6
FAZ;FAZ002;Mammalia;Rodentia;Sciuridae;Hadrosciurus;igniventris;Northern Amazon Red Squirrel;2023-06-06 07:14;3;2;Hadrosciurus igniventris;ardilla amazonica;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-06-06;07:14:00;257700;4295;71.6;3
FAZ;FAZ002;Mammalia;Rodentia;Sciuridae;Hadrosciurus;igniventris;Northern Amazon Red Squirrel;2023-06-10 11:57;1;2;Hadrosciurus igniventris;ardilla amazonica;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-06-10;11:57:00;362580;6043;100.7;4.2
FAZ;FAZ002;Mammalia;Rodentia;Sciuridae;Hadrosciurus;igniventris;Northern Amazon Red Squirrel;2023-06-14 07:44;1;2;Hadrosciurus igniventris;ardilla amazonica;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-06-14;07:44:00;330420;5507;91.8;3.8
FAZ;FAZ002;Mammalia;Rodentia;Sciuridae;Hadrosciurus;igniventris;Northern Amazon Red Squirrel;2023-06-15 07:25;1;2;Hadrosciurus igniventris;ardilla amazonica;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;2;2023-06-15;07:25:00;85260;1421;23.7;1
FAZ;FAZ002;Mammalia;Rodentia;Sciuridae;Hadrosciurus;igniventris;Northern Amazon Red Squirrel;2023-06-15 09:17;1;2;Hadrosciurus igniventris;ardilla amazonica;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-06-15;09:17:00;6720;112;1.9;0.1
FAZ;FAZ002;Mammalia;Rodentia;Sciuridae;Hadrosciurus;igniventris;Northern Amazon Red Squirrel;2023-06-18 08:05;1;2;Hadrosciurus igniventris;ardilla amazonica;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-06-18;08:05:00;254880;4248;70.8;2.9
FAZ;FAZ002;Mammalia;Rodentia;Sciuridae;Hadrosciurus;igniventris;Northern Amazon Red Squirrel;2023-06-19 07:12;1;2;Hadrosciurus igniventris;ardilla amazonica;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-06-19;07:12:00;83220;1387;23.1;1
FAZ;FAZ002;Mammalia;Rodentia;Sciuridae;Hadrosciurus;igniventris;Northern Amazon Red Squirrel;2023-06-23 07:27;1;2;Hadrosciurus igniventris;ardilla amazonica;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-06-23;07:27:00;346500;5775;96.2;4
FAZ;FAZ002;Mammalia;Didelphimorphia;Didelphidae;Metachirus;nudicaudatus;Brown Four-eyed Opossum;2023-07-16 02:39;1;2;Metachirus nudicaudatus;chucha de cuatro ojos;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-07-16;02:39:00;0;0;0;0
FAZ;FAZ002;Mammalia;Didelphimorphia;Didelphidae;Metachirus;nudicaudatus;Brown Four-eyed Opossum;2023-07-21 20:17;1;2;Metachirus nudicaudatus;chucha de cuatro ojos;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-07-21;20:17:00;495480;8258;137.6;5.7
FAZ;FAZ002;Mammalia;Didelphimorphia;Didelphidae;Metachirus;nudicaudatus;Brown Four-eyed Opossum;2023-07-23 00:14;1;2;Metachirus nudicaudatus;chucha de cuatro ojos;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-07-23;00:14:00;100620;1677;28;1.2
FAZ;FAZ002;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2023-05-02 21:40;1;1;Cuniculus paca;lapa;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;2;2023-05-02;21:40:00;0;0;0;0
FAZ;FAZ002;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2023-05-02 23:11;1;1;Cuniculus paca;lapa;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-05-02;23:11:00;5460;91;1.5;0.1
FAZ;FAZ002;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2023-05-03 21:28;1;1;Cuniculus paca;lapa;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-05-03;21:28:00;80220;1337;22.3;0.9
FAZ;FAZ002;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2023-05-30 19:26;1;2;Cuniculus paca;lapa;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-05-30;19:26:00;2325480;38758;646;26.9
FAZ;FAZ002;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2023-06-06 22:26;1;2;Cuniculus paca;lapa;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-06-06;22:26:00;615600;10260;171;7.1
FAZ;FAZ002;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2023-06-13 00:30;1;2;Cuniculus paca;lapa;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-06-13;00:30:00;525840;8764;146.1;6.1
FAZ;FAZ002;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2023-06-16 01:24;1;2;Cuniculus paca;lapa;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-06-16;01:24:00;262440;4374;72.9;3
FAZ;FAZ002;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2023-06-17 02:33;1;2;Cuniculus paca;lapa;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-06-17;02:33:00;90540;1509;25.1;1
FAZ;FAZ002;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2023-06-18 04:49;1;2;Cuniculus paca;lapa;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-06-18;04:49:00;94560;1576;26.3;1.1
FAZ;FAZ002;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2023-06-19 04:47;1;2;Cuniculus paca;lapa;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-06-19;04:47:00;86280;1438;24;1
FAZ;FAZ002;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2023-06-20 04:18;1;2;Cuniculus paca;lapa;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-06-20;04:18:00;84660;1411;23.5;1
FAZ;FAZ002;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2023-06-24 21:03;1;2;Cuniculus paca;lapa;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-06-24;21:03:00;405900;6765;112.8;4.7
FAZ;FAZ002;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2023-06-28 00:05;1;2;Cuniculus paca;lapa;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-06-28;00:05:00;270120;4502;75;3.1
FAZ;FAZ002;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2023-06-29 20:19;1;2;Cuniculus paca;lapa;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-06-29;20:19:00;159240;2654;44.2;1.8
FAZ;FAZ002;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2023-06-30 21:29;1;2;Cuniculus paca;lapa;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-06-30;21:29:00;90600;1510;25.2;1
FAZ;FAZ002;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2023-07-01 01:11;1;2;Cuniculus paca;lapa;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-07-01;01:11:00;13320;222;3.7;0.2
FAZ;FAZ002;Mammalia;Rodentia;Cuniculidae;Cuniculus;paca;Spotted Paca;2023-07-03 20:37;1;2;Cuniculus paca;lapa;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-07-03;20:37:00;242760;4046;67.4;2.8
FAZ;FAZ002;Mammalia;Primates;Cebidae;Sapajus;apella;Margarita Island Capuchin;2023-08-06 15:40;4;2;Sapajus apella;mono maicero;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-06;15:40:00;0;0;0;0
FAZ;FAZ002;Mammalia;Cingulata;Chlamyphoridae;Priodontes;maximus;Giant Armadillo;2023-02-28 00:44;1;1;Priodontes maximus;ocarro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;2;2023-02-28;00:44:00;0;0;0;0
FAZ;FAZ002;Mammalia;Cingulata;Chlamyphoridae;Priodontes;maximus;Giant Armadillo;2023-03-11 01:31;1;1;Priodontes maximus;ocarro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-03-11;01:31:00;953220;15887;264.8;11
FAZ;FAZ002;Mammalia;Cingulata;Chlamyphoridae;Priodontes;maximus;Giant Armadillo;2023-08-01 02:10;1;2;Priodontes maximus;ocarro;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-01;02:10:00;12357540;205959;3432.7;143
FAZ;FAZ002;Mammalia;Carnivora;Felidae;Leopardus;pardalis;Ocelot;2023-08-18 12:21;1;2;Leopardus pardalis;ocelote;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-18;12:21:00;0;0;0;0
FAZ;FAZ002;Mammalia;Carnivora;Felidae;Leopardus;pardalis;Ocelot;2023-08-23 19:00;2;2;Leopardus pardalis;ocelote;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-08-23;19:00:00;455940;7599;126.7;5.3
FAZ;FAZ002;Mammalia;Pilosa;Myrmecophagidae;Myrmecophaga;tridactyla;Giant Anteater;2023-03-29 06:57;1;1;Myrmecophaga tridactyla;oso hormiguero gigante;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-03-29;06:57:00;0;0;0;0
FAZ;FAZ002;Mammalia;Pilosa;Myrmecophagidae;Myrmecophaga;tridactyla;Giant Anteater;2023-04-23 07:31;1;1;Myrmecophaga tridactyla;oso hormiguero gigante;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;2;2023-04-23;07:31:00;2162040;36034;600.6;25
FAZ;FAZ002;Mammalia;Pilosa;Myrmecophagidae;Myrmecophaga;tridactyla;Giant Anteater;2023-05-01 04:20;1;1;Myrmecophaga tridactyla;oso hormiguero gigante;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-05-01;04:20:00;679740;11329;188.8;7.9
FAZ;FAZ002;Mammalia;Pilosa;Myrmecophagidae;Myrmecophaga;tridactyla;Giant Anteater;2023-05-16 03:14;1;1;Myrmecophaga tridactyla;oso hormiguero gigante;-71.72565;4.39919;2024-02-21 00:00;2024-05-22 00:00;Fc. Santa Clara;Bosque de galerÃ­a;1;2023-05-16;03:14:00;1292040;21534;358.9;15
